UNIPROT	KEGGID	ID	SYMBOL	GENE_DESCRIPTION
Q9UG01	hsa:26160	26160	IFT172	 intraflagellar transport 172
Q9UG56	hsa:23761	23761	PISD	 phosphatidylserine decarboxylase
Q9UG63	hsa:10061	10061	ABCF2	 ATP binding cassette subfamily F member 2
Q9UGH3	hsa:9962	9962	SLC23A2	 solute carrier family 23 member 2
Q9UGJ0	hsa:51422	51422	PRKAG2	 protein kinase AMP-activated non-catalytic subunit gamma 2
Q9UGJ1	hsa:27229	27229	TUBGCP4	 tubulin gamma complex associated protein 4
Q9UGK8	hsa:26297	26297	SERGEF	 secretion regulating guanine nucleotide exchange factor
Q9UGL1	hsa:10765	10765	KDM5B	 lysine demethylase 5B
Q9UGM6	hsa:10352	10352	WARS2	" tryptophanyl tRNA synthetase 2, mitochondrial"
Q9UGN5	hsa:10038	10038	PARP2	 poly(ADP-ribose) polymerase 2
Q9UGP4	hsa:8994	8994	LIMD1	 LIM domains containing 1
Q9UGP5	hsa:27343	27343	POLL	 DNA polymerase lambda
Q9UGP8	hsa:11231	11231	SEC63	" SEC63 homolog, protein translocation regulator"
Q9UGQ3	hsa:11182	11182	SLC2A6	 solute carrier family 2 member 6
Q9UGR2	hsa:23264	23264	ZC3H7B	 zinc finger CCCH-type containing 7B
Q9UGU0	hsa:6942	6942	TCF20	 transcription factor 20
Q9UGU5	hsa:10042	10042	HMGXB4	 HMG-box containing 4
Q9UGV2	hsa:57446	57446	NDRG3	 NDRG family member 3
Q9UGY1	hsa:79159	79159	NOL12	 nucleolar protein 12
Q9UH03	hsa:55964	55964	Sep-03	 septin 3
Q9UH17	hsa:9582	9582	APOBEC3B	 apolipoprotein B mRNA editing enzyme catalytic subunit 3B
Q9UH36	hsa:402055	402055	SRRD	 SRR1 domain containing
Q9UH62	hsa:51566	51566	ARMCX3	" armadillo repeat containing, X-linked 3"
Q9UH65	hsa:23075	23075	SWAP70	 SWAP switching B-cell complex subunit 70
Q9UH99	hsa:25777	25777	SUN2	 Sad1 and UNC84 domain containing 2
Q9UHA2	hsa:51188	51188	SS18L2	 SS18 like 2
Q9UHA3	hsa:51187	51187	RSL24D1	 ribosomal L24 domain containing 1
Q9UHA4	hsa:8649	8649	LAMTOR3	" late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
Q9UHB4	hsa:27158	27158	NDOR1	 NADPH dependent diflavin oxidoreductase 1
Q9UHB6	hsa:51474	51474	LIMA1	 LIM domain and actin binding 1
Q9UHB7	hsa:27125	27125	AFF4	 AF4/FMR2 family member 4
Q9UHB9	hsa:6730	6730	SRP68	 signal recognition particle 68
Q9UHD1	hsa:26973	26973	CHORDC1	 cysteine and histidine rich domain containing 1
Q9UHD2	hsa:29110	29110	TBK1	 TANK binding kinase 1
Q9UHD9	hsa:29978	29978	UBQLN2	 ubiquilin 2
Q9UHE8	hsa:26872	26872	STEAP1	 STEAP family member 1
Q9UHF7	hsa:7227	7227	TRPS1	 transcriptional repressor GATA binding 1
Q9UHG3	hsa:51449	51449	PCYOX1	 prenylcysteine oxidase 1
Q9UHI6	hsa:11218	11218	DDX20	 DEAD-box helicase 20
Q9UHJ3	hsa:51460	51460	SFMBT1	 Scm like with four mbt domains 1
Q9UHJ6	hsa:23729	23729	SHPK	 sedoheptulokinase
Q9UHK0	hsa:26747	26747	NUFIP1	" NUFIP1, FMR1 interacting protein 1"
Q9UHK6	hsa:23600	23600	AMACR	 alpha-methylacyl-CoA racemase
Q9UHL4	hsa:29952	29952	DPP7	 dipeptidyl peptidase 7
Q9UHN1	hsa:11232	11232	POLG2	" DNA polymerase gamma 2, accessory subunit"
Q9UHN6	hsa:23670	23670	TMEM2	 transmembrane protein 2
Q9UHP3	hsa:29761	29761	USP25	 ubiquitin specific peptidase 25
Q9UHQ1	hsa:26502	26502	NARF	 nuclear prelamin A recognition factor
Q9UHQ4	hsa:55973	55973	BCAP29	 B-cell receptor associated protein 29
Q9UHQ9	hsa:51706	51706	CYB5R1	 cytochrome b5 reductase 1
Q9UHR4	hsa:55971	55971	BAIAP2L1	 BAI1 associated protein 2 like 1
Q9UHR5	hsa:29115	29115	SAP30BP	 SAP30 binding protein
Q9UHR6	hsa:741	741	ZNHIT2	 zinc finger HIT-type containing 2
Q9UHV7	hsa:9969	9969	MED13	 mediator complex subunit 13
Q9UHV9	hsa:5202	5202	PFDN2	 prefoldin subunit 2
Q9UHW5	hsa:51184	51184	GPN3	 GPN-loop GTPase 3
Q9UHX1	hsa:22827	22827	PUF60	 poly(U) binding splicing factor 60
Q9UHY1	hsa:29959	29959	NRBP1	 nuclear receptor binding protein 1
Q9UHY7	hsa:58478	58478	ENOPH1	 enolase-phosphatase 1
Q9UI09	hsa:55967	55967	NDUFA12	 NADH:ubiquinone oxidoreductase subunit A12
Q9UI10	hsa:8890	8890	EIF2B4	 eukaryotic translation initiation factor 2B subunit delta
Q9UI12	hsa:51606	51606	ATP6V1H	 ATPase H+ transporting V1 subunit H
Q9UI14	hsa:10567	10567	RABAC1	 Rab acceptor 1
Q9UI15	hsa:29114	29114	TAGLN3	 transgelin 3
Q9UI26	hsa:51194	51194	IPO11	 importin 11
Q9UI30	hsa:51504	51504	TRMT112	 tRNA methyltransferase subunit 11-2
Q9UI32	hsa:27165	27165	GLS2	 glutaminase 2
Q9UI42	hsa:51200	51200	CPA4	 carboxypeptidase A4
Q9UI43	hsa:29960	29960	MRM2	 mitochondrial rRNA methyltransferase 2
Q9UIA9	hsa:23039	23039	XPO7	 exportin 7
Q9UIC8	hsa:51451	51451	LCMT1	 leucine carboxyl methyltransferase 1
Q9UID3	hsa:738	738	VPS51	" VPS51, GARP complex subunit"
Q9UIF8	hsa:29994	29994	BAZ2B	 bromodomain adjacent to zinc finger domain 2B
Q9UIF9	hsa:11176	11176	BAZ2A	 bromodomain adjacent to zinc finger domain 2A
Q9UIG0	hsa:9031	9031	BAZ1B	 bromodomain adjacent to zinc finger domain 1B
Q9UII2	hsa:93974	93974	ATPIF1	 ATPase inhibitory factor 1
Q9UII4	hsa:51191	51191	HERC5	 HECT and RLD domain containing E3 ubiquitin protein ligase 5
Q9UIJ7	hsa:50808	50808	AK3	 adenylate kinase 3
Q9UIL1	hsa:60592	60592	SCOC	 short coiled-coil protein
Q9UIM3	hsa:63943	63943	FKBPL	 FK506 binding protein like
Q9UIQ6	hsa:4012	4012	LNPEP	 leucyl and cystinyl aminopeptidase
Q9UIS9	hsa:4152	4152	MBD1	 methyl-CpG binding domain protein 1
Q9UIV1	hsa:29883	29883	CNOT7	 CCR4-NOT transcription complex subunit 7
Q9UIW2	hsa:5361	5361	PLXNA1	 plexin A1
Q9UJ41	hsa:27342	27342	RABGEF1	 RAB guanine nucleotide exchange factor 1
Q9UJ68	hsa:4482	4482	MSRA	 methionine sulfoxide reductase A
Q9UJ70	hsa:55577	55577	NAGK	 N-acetylglucosamine kinase
Q9UJ83	hsa:26061	26061	HACL1	 2-hydroxyacyl-CoA lyase 1
Q9UJ98	hsa:10734	10734	STAG3	 stromal antigen 3
Q9UJA3	hsa:84515	84515	MCM8	 minichromosome maintenance 8 homologous recombination repair factor
Q9UJA5	hsa:51605	51605	TRMT6	 tRNA methyltransferase 6
Q9UJF2	hsa:9462	9462	RASAL2	 RAS protein activator like 2
Q9UJJ7	hsa:113000	113000	RPUSD1	 RNA pseudouridylate synthase domain containing 1
Q9UJJ9	hsa:84572	84572	GNPTG	 N-acetylglucosamine-1-phosphate transferase gamma subunit
Q9UJK0	hsa:115939	115939	TSR3	" TSR3, acp transferase ribosome maturation factor"
Q9UJS0	hsa:10165	10165	SLC25A13	 solute carrier family 25 member 13
Q9UJT0	hsa:51175	51175	TUBE1	 tubulin epsilon 1
Q9UJU6	hsa:28988	28988	DBNL	 drebrin like
Q9UJV9	hsa:51428	51428	DDX41	 DEAD-box helicase 41
Q9UJW0	hsa:51164	51164	DCTN4	 dynactin subunit 4
Q9UJX2	hsa:8697	8697	CDC23	 cell division cycle 23
Q9UJX3	hsa:51434	51434	ANAPC7	 anaphase promoting complex subunit 7
Q9UJX4	hsa:51433	51433	ANAPC5	 anaphase promoting complex subunit 5
Q9UJX5	hsa:29945	29945	ANAPC4	 anaphase promoting complex subunit 4
Q9UJX6	hsa:29882	29882	ANAPC2	 anaphase promoting complex subunit 2
Q9UJY1	hsa:26353	26353	HSPB8	 heat shock protein family B (small) member 8
Q9UJY4	hsa:23062	23062	GGA2	" golgi associated, gamma adaptin ear containing, ARF binding protein 2"
Q9UJY5	hsa:26088	26088	GGA1	" golgi associated, gamma adaptin ear containing, ARF binding protein 1"
Q9UJZ1	hsa:30968	30968	STOML2	 stomatin like 2
Q9UK22	hsa:26232	26232	FBXO2	 F-box protein 2
Q9UK23	hsa:51172	51172	NAGPA	 N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
Q9UK39	hsa:25819	25819	NOCT	 nocturnin
Q9UK41	hsa:51160	51160	VPS28	" VPS28, ESCRT-I subunit"
Q9UK45	hsa:51690	51690	LSM7	" LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
Q9UK53	hsa:3621	3621	ING1	 inhibitor of growth family member 1
Q9UK58	hsa:57018	57018	CCNL1	 cyclin L1
Q9UK59	hsa:51163	51163	DBR1	 debranching RNA lariats 1
Q9UK61	hsa:23272	23272	FAM208A	 family with sequence similarity 208 member A
Q9UK73	hsa:10116	10116	FEM1B	 fem-1 homolog B
Q9UK76	hsa:51155	51155	JPT1	 Jupiter microtubule associated homolog 1
Q9UK97	hsa:26268	26268	FBXO9	 F-box protein 9
Q9UK99	hsa:26273	26273	FBXO3	 F-box protein 3
Q9UKA2	hsa:26235	26235	FBXL4	 F-box and leucine rich repeat protein 4
Q9UKA4	hsa:11215	11215	AKAP11	 A-kinase anchoring protein 11
Q9UKA9	hsa:58155	58155	PTBP2	 polypyrimidine tract binding protein 2
Q9UKB1	hsa:23291	23291	FBXW11	 F-box and WD repeat domain containing 11
Q9UKD1	hsa:26205	26205	GMEB2	 glucocorticoid modulatory element binding protein 2
Q9UKD2	hsa:51154	51154	MRTO4	" MRT4 homolog, ribosome maturation factor"
Q9UKF6	hsa:51692	51692	CPSF3	 cleavage and polyadenylation specific factor 3
Q9UKG1	hsa:26060	26060	APPL1	" adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1"
Q9UKG9	hsa:54677	54677	CROT	 carnitine O-octanoyltransferase
Q9UKI2	hsa:10602	10602	CDC42EP3	 CDC42 effector protein 3
Q9UKI8	hsa:9874	9874	TLK1	 tousled like kinase 1
Q9UKJ3	hsa:23131	23131	GPATCH8	 G-patch domain containing 8
Q9UKJ5	hsa:26511	26511	CHIC2	 cysteine rich hydrophobic domain 2
Q9UKK3	hsa:143	143	PARP4	 poly(ADP-ribose) polymerase family member 4
Q9UKK6	hsa:29107	29107	NXT1	 nuclear transport factor 2 like export factor 1
Q9UKK9	hsa:11164	11164	NUDT5	 nudix hydrolase 5
Q9UKL0	hsa:23186	23186	RCOR1	 REST corepressor 1
Q9UKM7	hsa:11253	11253	MAN1B1	 mannosidase alpha class 1B member 1
Q9UKM9	hsa:22913	22913	RALY	 RALY heterogeneous nuclear ribonucleoprotein
Q9UKN8	hsa:9329	9329	GTF3C4	 general transcription factor IIIC subunit 4
Q9UKR5	hsa:11161	11161	ERG28	 ergosterol biosynthesis 28 homolog
Q9UKS6	hsa:29763	29763	PACSIN3	 protein kinase C and casein kinase substrate in neurons 3
Q9UKT8	hsa:26190	26190	FBXW2	 F-box and WD repeat domain containing 2
Q9UKU7	hsa:27034	27034	ACAD8	 acyl-CoA dehydrogenase family member 8
Q9UKV3	hsa:22985	22985	ACIN1	 apoptotic chromatin condensation inducer 1
Q9UKV5	hsa:267	267	AMFR	 autocrine motility factor receptor
Q9UKV8	hsa:27161	27161	AGO2	" argonaute 2, RISC catalytic component"
Q9UKX3	hsa:8735	8735	MYH13	 myosin heavy chain 13
Q9UKX7	hsa:10762	10762	NUP50	 nucleoporin 50
Q9UKY1	hsa:11244	11244	ZHX1	 zinc fingers and homeoboxes 1
Q9UKY4	hsa:29954	29954	POMT2	 protein O-mannosyltransferase 2
Q9UKY7	hsa:55573	55573	CDV3	 CDV3 homolog
Q9UKZ1	hsa:55571	55571	CNOT11	 CCR4-NOT transcription complex subunit 11
Q9UL03	hsa:26512	26512	INTS6	 integrator complex subunit 6
Q9UL12	hsa:1757	1757	SARDH	 sarcosine dehydrogenase
Q9UL15	hsa:9529	9529	BAG5	 BCL2 associated athanogene 5
Q9UL18	hsa:26523	26523	AGO1	" argonaute 1, RISC catalytic component"
Q9UL25	hsa:23011	23011	RAB21	" RAB21, member RAS oncogene family"
Q9UL26	hsa:57403	57403	RAB22A	" RAB22A, member RAS oncogene family"
Q9UL33	hsa:51693	51693	TRAPPC2L	 trafficking protein particle complex 2 like
Q9UL40	hsa:23567	23567	ZNF346	 zinc finger protein 346
Q9UL42	hsa:10687	10687	PNMA2	 paraneoplastic Ma antigen 2
Q9UL45	hsa:26258	26258	BLOC1S6	 biogenesis of lysosomal organelles complex 1 subunit 6
Q9UL46	hsa:5721	5721	PSME2	 proteasome activator subunit 2
Q9UL54	hsa:9344	9344	TAOK2	 TAO kinase 2
Q9UL63	hsa:4289	4289	MKLN1	 muskelin 1
Q9ULA0	hsa:23549	23549	DNPEP	 aspartyl aminopeptidase
Q9ULC3	hsa:51715	51715	RAB23	" RAB23, member RAS oncogene family"
Q9ULC4	hsa:28985	28985	MCTS1	" MCTS1, re-initiation and release factor"
Q9ULD0	hsa:55753	55753	OGDHL	 oxoglutarate dehydrogenase like
Q9ULD2	hsa:57509	57509	MTUS1	 microtubule associated scaffold protein 1
Q9ULD4	hsa:27154	27154	BRPF3	 bromodomain and PHD finger containing 3
Q9ULE3	hsa:27147	27147	DENND2A	 DENN domain containing 2A
Q9ULE6	hsa:27143	27143	PALD1	" phosphatase domain containing, paladin 1"
Q9ULF5	hsa:57181	57181	SLC39A10	 solute carrier family 39 member 10
Q9ULG6	hsa:9236	9236	CCPG1	 cell cycle progression 1
Q9ULH0	hsa:57498	57498	KIDINS220	 kinase D interacting substrate 220
Q9ULH1	hsa:50807	50807	ASAP1	" ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
Q9ULH7	hsa:57496	57496	MKL2	 MKL1/myocardin like 2
Q9ULI0	hsa:54454	54454	ATAD2B	" ATPase family, AAA domain containing 2B"
Q9ULI2	hsa:57494	57494	RIMKLB	 ribosomal modification protein rimK like family member B
Q9ULI3	hsa:57493	57493	HEG1	 heart development protein with EGF like domains 1
Q9ULJ3	hsa:49854	49854	ZBTB21	 zinc finger and BTB domain containing 21
Q9ULJ6	hsa:57178	57178	ZMIZ1	 zinc finger MIZ-type containing 1
Q9ULJ7	hsa:57182	57182	ANKRD50	 ankyrin repeat domain 50
Q9ULJ8	hsa:55607	55607	PPP1R9A	 protein phosphatase 1 regulatory subunit 9A
Q9ULK4	hsa:9439	9439	MED23	 mediator complex subunit 23
Q9ULK5	hsa:57216	57216	VANGL2	 VANGL planar cell polarity protein 2
Q9ULM6	hsa:57472	57472	CNOT6	 CCR4-NOT transcription complex subunit 6
Q9ULP9	hsa:57465	57465	TBC1D24	 TBC1 domain family member 24
Q9ULQ0	hsa:57464	57464	STRIP2	 striatin interacting protein 2
Q9ULQ1	hsa:53373	53373	TPCN1	 two pore segment channel 1
Q9ULR0	hsa:57461	57461	ISY1	 ISY1 splicing factor homolog
Q9ULS5	hsa:57458	57458	TMCC3	 transmembrane and coiled-coil domain family 3
Q9ULT0	hsa:57217	57217	TTC7A	 tetratricopeptide repeat domain 7A
Q9ULT8	hsa:25831	25831	HECTD1	 HECT domain E3 ubiquitin protein ligase 1
Q9ULU4	hsa:23613	23613	ZMYND8	 zinc finger MYND-type containing 8
Q9ULV0	hsa:4645	4645	MYO5B	 myosin VB
Q9ULV3	hsa:25792	25792	CIZ1	 CDKN1A interacting zinc finger protein 1
Q9ULV4	hsa:23603	23603	CORO1C	 coronin 1C
Q9ULW0	hsa:22974	22974	TPX2	" TPX2, microtubule nucleation factor"
Q9ULW3	hsa:29777	29777	ABT1	 activator of basal transcription 1
Q9ULX3	hsa:28987	28987	NOB1	 NIN1/PSMD8 binding protein 1 homolog
Q9ULX6	hsa:26993	26993	AKAP8L	 A-kinase anchoring protein 8 like
Q9ULZ3	hsa:29108	29108	PYCARD	 PYD and CARD domain containing
Q9UM00	hsa:54499	54499	TMCO1	 transmembrane and coiled-coil domains 1
Q9UM13	hsa:10393	10393	ANAPC10	 anaphase promoting complex subunit 10
Q9UM22	hsa:54749	54749	EPDR1	 ependymin related 1
Q9UM54	hsa:4646	4646	MYO6	 myosin VI
Q9UM82	hsa:9825	9825	SPATA2	 spermatogenesis associated 2
Q9UMN6	hsa:9757	9757	KMT2B	 lysine methyltransferase 2B
Q9UMR2	hsa:11269	11269	DDX19B	 DEAD-box helicase 19B
Q9UMR5	hsa:9374	9374	PPT2	 palmitoyl-protein thioesterase 2
Q9UMS0	hsa:27247	27247	NFU1	 NFU1 iron-sulfur cluster scaffold
Q9UMS4	hsa:27339	27339	PRPF19	 pre-mRNA processing factor 19
Q9UMX0	hsa:29979	29979	UBQLN1	 ubiquilin 1
Q9UMX1	hsa:51684	51684	SUFU	 SUFU negative regulator of hedgehog signaling
Q9UMX5	hsa:29937	29937	NENF	 neudesin neurotrophic factor
Q9UMY1	hsa:51406	51406	NOL7	 nucleolar protein 7
Q9UMY4	hsa:29934	29934	SNX12	 sorting nexin 12
Q9UMZ2	hsa:11276	11276	SYNRG	 synergin gamma
Q9UN36	hsa:57447	57447	NDRG2	 NDRG family member 2
Q9UN37	hsa:27183	27183	VPS4A	 vacuolar protein sorting 4 homolog A
Q9UN86	hsa:9908	9908	G3BP2	 G3BP stress granule assembly factor 2
Q9UNE7	hsa:10273	10273	STUB1	 STIP1 homology and U-box containing protein 1
Q9UNF0	hsa:11252	11252	PACSIN2	 protein kinase C and casein kinase substrate in neurons 2
Q9UNF1	hsa:10916	10916	MAGED2	 MAGE family member D2
Q9UNH6	hsa:51375	51375	SNX7	 sorting nexin 7
Q9UNH7	hsa:58533	58533	SNX6	 sorting nexin 6
Q9UNI6	hsa:11266	11266	DUSP12	 dual specificity phosphatase 12
Q9UNK0	hsa:9482	9482	STX8	 syntaxin 8
Q9UNL2	hsa:6747	6747	SSR3	 signal sequence receptor subunit 3
Q9UNM6	hsa:5719	5719	PSMD13	" proteasome 26S subunit, non-ATPase 13"
Q9UNN5	hsa:11124	11124	FAF1	 Fas associated factor 1
Q9UNN8	hsa:10544	10544	PROCR	 protein C receptor
Q9UNP9	hsa:10450	10450	PPIE	 peptidylprolyl isomerase E
Q9UNQ2	hsa:27292	27292	DIMT1	 DIM1 dimethyladenosine transferase 1 homolog
Q9UNS1	hsa:8914	8914	TIMELESS	 timeless circadian clock
Q9UNS2	hsa:8533	8533	COPS3	 COP9 signalosome subunit 3
Q9UNW1	hsa:9562	9562	MINPP1	 multiple inositol-polyphosphate phosphatase 1
Q9UNW9	hsa:4858	4858	NOVA2	 NOVA alternative splicing regulator 2
Q9UNX3	hsa:51121	51121	RPL26L1	 ribosomal protein L26 like 1
Q9UNX4	hsa:10885	10885	WDR3	 WD repeat domain 3
Q9UNY4	hsa:8458	8458	TTF2	 transcription termination factor 2
Q9UNZ2	hsa:55968	55968	NSFL1C	 NSFL1 cofactor
Q9UNZ5	hsa:28974	28974	C19orf53	 chromosome 19 open reading frame 53
Q9UP38	hsa:8321	8321	FZD1	 frizzled class receptor 1
Q9UP52	hsa:7036	7036	TFR2	 transferrin receptor 2
Q9UP83	hsa:10466	10466	COG5	 component of oligomeric golgi complex 5
Q9UP95	hsa:6560	6560	SLC12A4	 solute carrier family 12 member 4
Q9UPM8	hsa:23431	23431	AP4E1	 adaptor related protein complex 4 epsilon 1 subunit
Q9UPN3	hsa:23499	23499	MACF1	 microtubule-actin crosslinking factor 1
Q9UPN4	hsa:22994	22994	CEP131	 centrosomal protein 131
Q9UPN6	hsa:22828	22828	SCAF8	 SR-related CTD associated factor 8
Q9UPN7	hsa:22870	22870	PPP6R1	 protein phosphatase 6 regulatory subunit 1
Q9UPN9	hsa:51592	51592	TRIM33	 tripartite motif containing 33
Q9UPP1	hsa:23133	23133	PHF8	 PHD finger protein 8
Q9UPP5	hsa:23285	23285	KIAA1107	
Q9UPQ0	hsa:22998	22998	LIMCH1	 LIM and calponin homology domains 1
Q9UPQ8	hsa:22845	22845	DOLK	 dolichol kinase
Q9UPQ9	hsa:23112	23112	TNRC6B	 trinucleotide repeat containing 6B
Q9UPR0	hsa:23228	23228	PLCL2	 phospholipase C like 2
Q9UPR3	hsa:23381	23381	SMG5	" SMG5, nonsense mediated mRNA decay factor"
Q9UPR5	hsa:6543	6543	SLC8A2	 solute carrier family 8 member A2
Q9UPS8	hsa:22852	22852	ANKRD26	 ankyrin repeat domain 26
Q9UPT5	hsa:23265	23265	EXOC7	 exocyst complex component 7
Q9UPT8	hsa:23211	23211	ZC3H4	 zinc finger CCCH-type containing 4
Q9UPT9	hsa:23326	23326	USP22	 ubiquitin specific peptidase 22
Q9UPU5	hsa:23358	23358	USP24	 ubiquitin specific peptidase 24
Q9UPU7	hsa:23102	23102	TBC1D2B	 TBC1 domain family member 2B
Q9UPU9	hsa:23034	23034	SAMD4A	 sterile alpha motif domain containing 4A
Q9UPW5	hsa:23287	23287	AGTPBP1	 ATP/GTP binding protein 1
Q9UPW6	hsa:23314	23314	SATB2	 SATB homeobox 2
Q9UPX8	hsa:22941	22941	SHANK2	 SH3 and multiple ankyrin repeat domains 2
Q9UPY3	hsa:23405	23405	DICER1	" dicer 1, ribonuclease III"
Q9UPY5	hsa:23657	23657	SLC7A11	 solute carrier family 7 member 11
Q9UPY8	hsa:22924	22924	MAPRE3	 microtubule associated protein RP/EB family member 3
Q9UPZ3	hsa:11234	11234	HPS5	" HPS5, biogenesis of lysosomal organelles complex 2 subunit 2"
Q9UQ03	hsa:10391	10391	CORO2B	 coronin 2B
Q9UQ13	hsa:8036	8036	SHOC2	" SHOC2, leucine rich repeat scaffold protein"
Q9UQ16	hsa:26052	26052	DNM3	 dynamin 3
Q9UQ35	hsa:23524	23524	SRRM2	 serine/arginine repetitive matrix 2
Q9UQ53	hsa:11282	11282	MGAT4B	" mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B"
Q9UQ80	hsa:5036	5036	PA2G4	 proliferation-associated 2G4
Q9UQ88	hsa:728642	728642	CDK11A	 cyclin dependent kinase 11A
Q9UQ90	hsa:6687	6687	SPG7	" SPG7, paraplegin matrix AAA peptidase subunit"
Q9UQB8	hsa:10458	10458	BAIAP2	 BAI1 associated protein 2
Q9UQC2	hsa:9846	9846	GAB2	 GRB2 associated binding protein 2
Q9UQE7	hsa:9126	9126	SMC3	 structural maintenance of chromosomes 3
Q9UQN3	hsa:25978	25978	CHMP2B	 charged multivesicular body protein 2B
Q9UQQ2	hsa:10019	10019	SH2B3	 SH2B adaptor protein 3
Q9UQR1	hsa:7707	7707	ZNF148	 zinc finger protein 148
Q9Y217	hsa:9107	9107	MTMR6	 myotubularin related protein 6
Q9Y221	hsa:51388	51388	NIP7	" NIP7, nucleolar pre-rRNA processing protein"
Q9Y223	hsa:10020	10020	GNE	 glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
Q9Y224	hsa:51637	51637	C14orf166	 chromosome 14 open reading frame 166
Q9Y230	hsa:10856	10856	RUVBL2	 RuvB like AAA ATPase 2
Q9Y232	hsa:9425	9425	CDYL	 chromodomain Y like
Q9Y237	hsa:5303	5303	PIN4	" peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
Q9Y240	hsa:6320	6320	CLEC11A	 C-type lectin domain containing 11A
Q9Y241	hsa:25994	25994	HIGD1A	 HIG1 hypoxia inducible domain family member 1A
Q9Y243	hsa:10000	10000	AKT3	 AKT serine/threonine kinase 3
Q9Y244	hsa:51371	51371	POMP	 proteasome maturation protein
Q9Y248	hsa:51659	51659	GINS2	 GINS complex subunit 2
Q9Y250	hsa:11178	11178	LZTS1	 leucine zipper tumor suppressor 1
Q9Y256	hsa:9986	9986	RCE1	 Ras converting CAAX endopeptidase 1
Q9Y262	hsa:51386	51386	EIF3L	 eukaryotic translation initiation factor 3 subunit L
Q9Y263	hsa:9373	9373	PLAA	 phospholipase A2 activating protein
Q9Y265	hsa:8607	8607	RUVBL1	 RuvB like AAA ATPase 1
Q9Y266	hsa:10726	10726	NUDC	" nuclear distribution C, dynein complex regulator"
Q9Y276	hsa:617	617	BCS1L	" BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone"
Q9Y277	hsa:7419	7419	VDAC3	 voltage dependent anion channel 3
Q9Y281	hsa:1073	1073	CFL2	 cofilin 2
Q9Y282	hsa:51614	51614	ERGIC3	 ERGIC and golgi 3
Q9Y285	hsa:2193	2193	FARSA	 phenylalanyl-tRNA synthetase alpha subunit
Q9Y287	hsa:9445	9445	ITM2B	 integral membrane protein 2B
Q9Y289	hsa:8884	8884	SLC5A6	 solute carrier family 5 member 6
Q9Y291	hsa:51650	51650	MRPS33	 mitochondrial ribosomal protein S33
Q9Y294	hsa:25842	25842	ASF1A	 anti-silencing function 1A histone chaperone
Q9Y295	hsa:4733	4733	DRG1	 developmentally regulated GTP binding protein 1
Q9Y296	hsa:51399	51399	TRAPPC4	 trafficking protein particle complex 4
Q9Y297	hsa:8945	8945	BTRC	 beta-transducin repeat containing E3 ubiquitin protein ligase
Q9Y2A7	hsa:10787	10787	NCKAP1	 NCK associated protein 1
Q9Y2B0	hsa:10330	10330	CNPY2	 canopy FGF signaling regulator 2
Q9Y2C4	hsa:9941	9941	EXOG	 exo/endonuclease G
Q9Y2C9	hsa:10333	10333	TLR6	 toll like receptor 6
Q9Y2D2	hsa:23443	23443	SLC35A3	 solute carrier family 35 member A3
Q9Y2D4	hsa:23233	23233	EXOC6B	 exocyst complex component 6B
Q9Y2D5	hsa:445815	445815	PALM2-AKAP2	 PALM2-AKAP2 readthrough
Q9Y2D8	hsa:117178	117178	SSX2IP	 SSX family member 2 interacting protein
Q9Y2E4	hsa:22982	22982	DIP2C	 disco interacting protein 2 homolog C
Q9Y2F5	hsa:23379	23379	ICE1	 interactor of little elongation complex ELL subunit 1
Q9Y2G2	hsa:22900	22900	CARD8	 caspase recruitment domain family member 8
Q9Y2G3	hsa:23200	23200	ATP11B	 ATPase phospholipid transporting 11B (putative)
Q9Y2G5	hsa:23275	23275	POFUT2	 protein O-fucosyltransferase 2
Q9Y2G8	hsa:23341	23341	DNAJC16	 DnaJ heat shock protein family (Hsp40) member C16
Q9Y2G9	hsa:22904	22904	SBNO2	 strawberry notch homolog 2
Q9Y2H0	hsa:22839	22839	DLGAP4	 DLG associated protein 4
Q9Y2H1	hsa:23012	23012	STK38L	 serine/threonine kinase 38 like
Q9Y2H2	hsa:22876	22876	INPP5F	 inositol polyphosphate-5-phosphatase F
Q9Y2H6	hsa:22862	22862	FNDC3A	 fibronectin type III domain containing 3A
Q9Y2I1	hsa:11188	11188	NISCH	 nischarin
Q9Y2I7	hsa:200576	200576	PIKFYVE	" phosphoinositide kinase, FYVE-type zinc finger containing"
Q9Y2J2	hsa:23136	23136	EPB41L3	 erythrocyte membrane protein band 4.1 like 3
Q9Y2J4	hsa:51421	51421	AMOTL2	 angiomotin like 2
Q9Y2K1	hsa:22890	22890	ZBTB1	 zinc finger and BTB domain containing 1
Q9Y2K2	hsa:23387	23387	SIK3	 SIK family kinase 3
Q9Y2K5	hsa:22864	22864	R3HDM2	 R3H domain containing 2
Q9Y2K7	hsa:22992	22992	KDM2A	 lysine demethylase 2A
